Zeitpunkt;IP;Browser/OS;Referer
2025-05-03 17:10:21;80.187.64.0;Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36;https://www.sc-laufenburg.de/intern/statistik/?token=***
2025-05-03 17:47:54;80.187.64.0;Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36;https://www.sc-laufenburg.de/app/
2025-05-03 17:48:07;80.187.64.0;Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36;https://www.sc-laufenburg.de/intern/statistik/?token=***
2025-05-03 17:48:41;80.187.64.0;Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36;https://www.sc-laufenburg.de/intern/statistik/?token=***
2025-05-03 17:50:00;80.187.64.0;Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36;https://www.sc-laufenburg.de/intern/statistik/?token=***
2025-05-04 20:38:24;80.187.64.0;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36";"https://www.sc-laufenburg.de/intern/statistik/?token=***"
2025-05-04 20:38:53;80.187.64.0;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36";"https://www.sc-laufenburg.de/intern/statistik/?token=***"
2025-05-04 21:07:03;80.187.64.0;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36";"https://www.sc-laufenburg.de/intern/statistik/?token=***"
2025-05-04 21:16:49;80.187.64.0;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36";"https://www.sc-laufenburg.de/intern/statistik/?token=***"
2025-05-05 13:06:52;80.187.64.0;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36";"https://www.sc-laufenburg.de/intern/statistik/?token=***"
2025-05-05 13:07:23;80.187.64.0;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36";"https://www.sc-laufenburg.de/intern/statistik/?token=***"
2025-05-05 13:08:04;80.187.64.0;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36";"https://www.sc-laufenburg.de/intern/statistik/?token=***"
2025-05-05 13:15:06;80.187.64.0;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36";"https://www.sc-laufenburg.de/intern/statistik/?token=***"
2025-05-05 13:18:44;80.187.64.0;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36";"https://www.sc-laufenburg.de/intern/statistik/?token=***"
2025-05-05 13:19:22;80.187.64.0;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36";"https://www.sc-laufenburg.de/intern/statistik/?token=***"
2025-05-05 13:20:10;80.187.64.0;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36";"https://www.sc-laufenburg.de/intern/statistik/?token=***"
2025-05-05 13:21:44;80.187.64.0;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36";"https://www.sc-laufenburg.de/intern/statistik/?token=***"
2025-05-05 13:25:35;80.187.64.0;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36";"https://www.sc-laufenburg.de/intern/statistik/?token=***"
2025-05-05 13:26:43;80.187.64.0;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36";"https://www.sc-laufenburg.de/intern/statistik/?token=***"
2025-05-05 13:26:57;80.187.64.0;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36";"https://www.sc-laufenburg.de/intern/statistik/?token=***"
2025-05-05 14:01:11;80.187.64.0;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36";"https://www.sc-laufenburg.de/intern/statistik/?token=***"
2025-05-05 14:24:22;80.187.64.0;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36";"https://www.sc-laufenburg.de/intern/statistik/?token=***"
2025-05-05 14:24:45;80.187.64.0;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36";"https://www.sc-laufenburg.de/intern/statistik/?token=***"
2025-05-05 14:48:07;80.187.64.0;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36";"https://www.sc-laufenburg.de/intern/statistik/?token=***"
2025-05-05 14:48:16;80.187.64.0;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36";"https://www.sc-laufenburg.de/intern/statistik/?token=***"
2025-05-05 14:54:54;80.187.64.0;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36";"https://www.sc-laufenburg.de/intern/statistik/?token=***"
2025-05-05 14:54:56;80.187.64.0;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36";"https://www.sc-laufenburg.de/intern/statistik/?token=***"
2025-05-05 14:54:57;80.187.64.0;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36";"https://www.sc-laufenburg.de/intern/statistik/?token=***"
2025-05-05 14:54:58;80.187.64.0;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36";"https://www.sc-laufenburg.de/intern/statistik/?token=***"
2025-05-05 14:54:59;80.187.64.0;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36";"https://www.sc-laufenburg.de/intern/statistik/?token=***"
2025-05-05 15:05:57;80.187.64.0;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36";"https://www.sc-laufenburg.de/intern/statistik/?token=***"
2025-05-05 15:23:51;80.187.64.0;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36";"https://www.sc-laufenburg.de/intern/statistik/?token=***"
2025-05-05 15:32:14;80.187.64.0;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36";"https://www.sc-laufenburg.de/intern/statistik/?token=***"
2025-05-05 16:03:19;80.187.64.0;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36";"https://www.sc-laufenburg.de/intern/statistik/?token=***"
2025-05-05 18:28:28;80.187.64.0;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36";"https://www.sc-laufenburg.de/intern/statistik/?token=***"
2025-05-05 19:25:42;80.187.64.0;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36";"https://www.sc-laufenburg.de/intern/statistik/?token=***"
2025-05-05 19:52:38;80.187.64.0;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36";"https://www.sc-laufenburg.de/intern/statistik/?token=***"
2025-05-05 20:07:32;80.187.64.0;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36";"https://www.sc-laufenburg.de/intern/statistik/?token=***"
2025-05-05 20:08:49;80.187.64.0;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36";"https://www.sc-laufenburg.de/intern/statistik/?token=***"
2025-05-05 21:17:15;80.187.64.0;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36";"https://www.sc-laufenburg.de/intern/statistik/?token=***"
